3.557357
3.567879
3.536142
3.445309
3.452556
3.442670
3.444589
3.444321
3.451976
3.459313
3.462037
3.446410
3.438627
3.444015
3.458764
3.452747
3.441066
3.452320
3.443516
3.441856
3.453244
3.446240
3.451742
3.461983
3.434616
3.440065
3.458597
3.463999
3.455467
3.462124
